Date,gold_price,volatility,tips_yield,inflation,dollar_index
2024-03-19 01:00:00,2163.60009765625,14.329999923706055,2.0,2.22,120.9332
2024-03-19 02:00:00,2164.199951171875,14.329999923706055,2.0,2.22,120.9332
2024-03-19 03:00:00,2165.0,14.329999923706055,2.0,2.22,120.9332
2024-03-19 04:00:00,2163.5,14.329999923706055,2.0,2.22,120.9332
2024-03-19 05:00:00,2160.699951171875,14.329999923706055,2.0,2.22,120.9332
2024-03-19 06:00:00,2159.699951171875,14.329999923706055,2.0,2.22,120.9332
2024-03-19 07:00:00,2158.800048828125,14.520000457763672,2.0,2.22,120.9332
2024-03-19 08:00:00,2156.10009765625,14.460000038146973,2.0,2.22,120.9332
2024-03-19 09:00:00,2156.300048828125,14.65999984741211,2.0,2.22,120.9332
2024-03-19 10:00:00,2157.39990234375,14.600000381469727,2.0,2.22,120.9332
2024-03-19 11:00:00,2158.800048828125,14.699999809265137,2.0,2.22,120.9332
2024-03-19 12:00:00,2160.199951171875,14.520000457763672,2.0,2.22,120.9332
2024-03-19 13:00:00,2154.300048828125,14.289999961853027,2.0,2.22,120.9332
2024-03-19 14:00:00,2158.0,14.09000015258789,2.0,2.22,120.9332
2024-03-19 15:00:00,2157.39990234375,14.069999694824219,2.0,2.22,120.9332
2024-03-19 16:00:00,2157.699951171875,14.069999694824219,2.0,2.22,120.9332
2024-03-19 17:00:00,2160.199951171875,14.039999961853027,2.0,2.22,120.9332
2024-03-19 18:00:00,2160.10009765625,14.079999923706055,2.0,2.22,120.9332
2024-03-19 19:00:00,2161.10009765625,13.859999656677246,2.0,2.22,120.9332
2024-03-19 20:00:00,2160.89990234375,13.819999694824219,2.0,2.22,120.9332
2024-03-19 22:00:00,2161.800048828125,13.819999694824219,2.0,2.22,120.9332
2024-03-19 23:00:00,2160.10009765625,13.819999694824219,2.0,2.22,120.9332
2024-03-20 00:00:00,2160.10009765625,13.819999694824219,1.96,2.22,120.9289
2024-03-20 01:00:00,2161.89990234375,13.819999694824219,1.96,2.22,120.9289
2024-03-20 02:00:00,2162.10009765625,13.819999694824219,1.96,2.22,120.9289
2024-03-20 03:00:00,2162.60009765625,13.819999694824219,1.96,2.22,120.9289
2024-03-20 04:00:00,2159.800048828125,13.819999694824219,1.96,2.22,120.9289
2024-03-20 05:00:00,2160.39990234375,13.819999694824219,1.96,2.22,120.9289
2024-03-20 06:00:00,2159.800048828125,13.819999694824219,1.96,2.22,120.9289
2024-03-20 07:00:00,2161.0,13.850000381469727,1.96,2.22,120.9289
2024-03-20 08:00:00,2158.89990234375,13.920000076293945,1.96,2.22,120.9289
2024-03-20 09:00:00,2157.5,13.899999618530273,1.96,2.22,120.9289
2024-03-20 10:00:00,2157.10009765625,13.880000114440918,1.96,2.22,120.9289
2024-03-20 11:00:00,2156.699951171875,13.899999618530273,1.96,2.22,120.9289
2024-03-20 12:00:00,2155.89990234375,14.130000114440918,1.96,2.22,120.9289
2024-03-20 13:00:00,2160.89990234375,14.0600004196167,1.96,2.22,120.9289
2024-03-20 14:00:00,2160.10009765625,13.989999771118164,1.96,2.22,120.9289
2024-03-20 15:00:00,2158.800048828125,13.979999542236328,1.96,2.22,120.9289
2024-03-20 16:00:00,2160.89990234375,13.859999656677246,1.96,2.22,120.9289
2024-03-20 17:00:00,2160.39990234375,13.9399995803833,1.96,2.22,120.9289
2024-03-20 18:00:00,2185.60009765625,13.270000457763672,1.96,2.22,120.9289
2024-03-20 19:00:00,2186.0,13.069999694824219,1.96,2.22,120.9289
2024-03-20 20:00:00,2189.60009765625,13.039999961853027,1.96,2.22,120.9289
2024-03-20 22:00:00,2202.89990234375,13.039999961853027,1.96,2.22,120.9289
2024-03-20 23:00:00,2205.800048828125,13.039999961853027,1.96,2.22,120.9289
2024-03-21 00:00:00,2201.199951171875,13.039999961853027,1.93,2.25,120.8086
2024-03-21 01:00:00,2207.199951171875,13.039999961853027,1.93,2.25,120.8086
2024-03-21 02:00:00,2205.60009765625,13.039999961853027,1.93,2.25,120.8086
2024-03-21 03:00:00,2204.800048828125,13.039999961853027,1.93,2.25,120.8086
2024-03-21 04:00:00,2205.5,13.039999961853027,1.93,2.25,120.8086
2024-03-21 05:00:00,2206.699951171875,13.039999961853027,1.93,2.25,120.8086
2024-03-21 06:00:00,2209.39990234375,13.039999961853027,1.93,2.25,120.8086
2024-03-21 07:00:00,2208.699951171875,12.930000305175781,1.93,2.25,120.8086
2024-03-21 08:00:00,2203.5,12.920000076293945,1.93,2.25,120.8086
2024-03-21 09:00:00,2207.800048828125,13.039999961853027,1.93,2.25,120.8086
2024-03-21 10:00:00,2209.800048828125,13.010000228881836,1.93,2.25,120.8086
2024-03-21 11:00:00,2209.60009765625,12.880000114440918,1.93,2.25,120.8086
2024-03-21 12:00:00,2210.0,12.75,1.93,2.25,120.8086
2024-03-21 13:00:00,2194.10009765625,12.789999961853027,1.93,2.25,120.8086
2024-03-21 14:00:00,2178.39990234375,12.8100004196167,1.93,2.25,120.8086
2024-03-21 15:00:00,2176.39990234375,12.869999885559082,1.93,2.25,120.8086
2024-03-21 16:00:00,2181.89990234375,12.979999542236328,1.93,2.25,120.8086
2024-03-21 17:00:00,2183.0,13.050000190734863,1.93,2.25,120.8086
2024-03-21 18:00:00,2185.10009765625,12.970000267028809,1.93,2.25,120.8086
2024-03-21 19:00:00,2183.699951171875,13.0,1.93,2.25,120.8086
2024-03-21 20:00:00,2183.300048828125,12.90999984741211,1.93,2.25,120.8086
2024-03-21 22:00:00,2183.10009765625,12.90999984741211,1.93,2.25,120.8086
2024-03-21 23:00:00,2183.60009765625,12.90999984741211,1.93,2.25,120.8086
2024-03-22 00:00:00,2186.89990234375,12.90999984741211,1.87,2.29,121.1842
2024-03-22 01:00:00,2175.39990234375,12.90999984741211,1.87,2.29,121.1842
2024-03-22 02:00:00,2174.39990234375,12.90999984741211,1.87,2.29,121.1842
2024-03-22 03:00:00,2175.199951171875,12.90999984741211,1.87,2.29,121.1842
2024-03-22 04:00:00,2174.89990234375,12.90999984741211,1.87,2.29,121.1842
2024-03-22 05:00:00,2175.5,12.90999984741211,1.87,2.29,121.1842
2024-03-22 06:00:00,2171.5,12.90999984741211,1.87,2.29,121.1842
2024-03-22 07:00:00,2169.89990234375,12.920000076293945,1.87,2.29,121.1842
2024-03-22 08:00:00,2169.300048828125,12.869999885559082,1.87,2.29,121.1842
2024-03-22 09:00:00,2168.0,12.880000114440918,1.87,2.29,121.1842
2024-03-22 10:00:00,2168.60009765625,12.930000305175781,1.87,2.29,121.1842
2024-03-22 11:00:00,2167.5,13.079999923706055,1.87,2.29,121.1842
2024-03-22 12:00:00,2176.10009765625,13.09000015258789,1.87,2.29,121.1842
2024-03-22 13:00:00,2179.699951171875,12.90999984741211,1.87,2.29,121.1842
2024-03-22 14:00:00,2175.60009765625,12.989999771118164,1.87,2.29,121.1842
2024-03-22 15:00:00,2167.89990234375,12.800000190734863,1.87,2.29,121.1842
2024-03-22 16:00:00,2164.10009765625,12.800000190734863,1.87,2.29,121.1842
2024-03-22 17:00:00,2160.60009765625,12.630000114440918,1.87,2.29,121.1842
2024-03-22 18:00:00,2164.5,12.930000305175781,1.87,2.29,121.1842
2024-03-22 19:00:00,2165.39990234375,13.020000457763672,1.87,2.29,121.1842
2024-03-22 20:00:00,2166.5,13.050000190734863,1.87,2.29,121.1842
2024-03-24 22:00:00,2167.699951171875,13.050000190734863,1.87,2.29,121.1842
2024-03-24 23:00:00,2169.39990234375,13.050000190734863,1.87,2.29,121.1842
2024-03-25 00:00:00,2166.800048828125,13.050000190734863,1.92,2.25,121.0295
2024-03-25 01:00:00,2176.300048828125,13.050000190734863,1.92,2.25,121.0295
2024-03-25 02:00:00,2176.39990234375,13.050000190734863,1.92,2.25,121.0295
2024-03-25 03:00:00,2171.60009765625,13.050000190734863,1.92,2.25,121.0295
2024-03-25 04:00:00,2170.60009765625,13.050000190734863,1.92,2.25,121.0295
2024-03-25 05:00:00,2170.800048828125,13.050000190734863,1.92,2.25,121.0295
2024-03-25 06:00:00,2166.5,13.050000190734863,1.92,2.25,121.0295
2024-03-25 07:00:00,2167.0,13.630000114440918,1.92,2.25,121.0295
2024-03-25 08:00:00,2166.699951171875,13.510000228881836,1.92,2.25,121.0295
2024-03-25 09:00:00,2169.5,13.59000015258789,1.92,2.25,121.0295
2024-03-25 10:00:00,2169.60009765625,13.630000114440918,1.92,2.25,121.0295
2024-03-25 11:00:00,2171.5,13.630000114440918,1.92,2.25,121.0295
2024-03-25 12:00:00,2175.60009765625,13.529999732971191,1.92,2.25,121.0295
2024-03-25 13:00:00,2178.300048828125,13.289999961853027,1.92,2.25,121.0295
2024-03-25 14:00:00,2178.89990234375,13.1899995803833,1.92,2.25,121.0295
2024-03-25 15:00:00,2177.10009765625,13.140000343322754,1.92,2.25,121.0295
2024-03-25 16:00:00,2176.800048828125,13.1899995803833,1.92,2.25,121.0295
2024-03-25 17:00:00,2175.800048828125,13.1899995803833,1.92,2.25,121.0295
2024-03-25 18:00:00,2174.300048828125,13.119999885559082,1.92,2.25,121.0295
2024-03-25 19:00:00,2172.10009765625,13.170000076293945,1.92,2.25,121.0295
2024-03-25 20:00:00,2173.0,13.1899995803833,1.92,2.25,121.0295
2024-03-25 22:00:00,2172.800048828125,13.1899995803833,1.92,2.25,121.0295
2024-03-25 23:00:00,2173.39990234375,13.1899995803833,1.92,2.25,121.0295
2024-03-26 00:00:00,2174.39990234375,13.1899995803833,1.92,2.26,121.0742
2024-03-26 01:00:00,2170.0,13.1899995803833,1.92,2.26,121.0742
2024-03-26 02:00:00,2171.199951171875,13.1899995803833,1.92,2.26,121.0742
2024-03-26 03:00:00,2170.699951171875,13.1899995803833,1.92,2.26,121.0742
2024-03-26 04:00:00,2172.60009765625,13.1899995803833,1.92,2.26,121.0742
2024-03-26 05:00:00,2173.300048828125,13.1899995803833,1.92,2.26,121.0742
2024-03-26 06:00:00,2171.800048828125,13.1899995803833,1.92,2.26,121.0742
2024-03-26 07:00:00,2173.5,13.180000305175781,1.92,2.26,121.0742
2024-03-26 08:00:00,2178.800048828125,13.109999656677246,1.92,2.26,121.0742
2024-03-26 09:00:00,2191.39990234375,13.079999923706055,1.92,2.26,121.0742
2024-03-26 10:00:00,2198.39990234375,13.0600004196167,1.92,2.26,121.0742
2024-03-26 11:00:00,2197.199951171875,13.0600004196167,1.92,2.26,121.0742
2024-03-26 12:00:00,2188.5,13.140000343322754,1.92,2.26,121.0742
2024-03-26 13:00:00,2183.5,13.09000015258789,1.92,2.26,121.0742
2024-03-26 14:00:00,2180.10009765625,13.010000228881836,1.92,2.26,121.0742
2024-03-26 15:00:00,2174.800048828125,12.90999984741211,1.92,2.26,121.0742
2024-03-26 16:00:00,2176.89990234375,12.9399995803833,1.92,2.26,121.0742
2024-03-26 17:00:00,2177.0,12.949999809265137,1.92,2.26,121.0742
2024-03-26 18:00:00,2178.0,12.850000381469727,1.92,2.26,121.0742
2024-03-26 19:00:00,2178.60009765625,13.40999984741211,1.92,2.26,121.0742
2024-03-26 20:00:00,2179.5,13.239999771118164,1.92,2.26,121.0742
2024-03-26 22:00:00,2177.39990234375,13.239999771118164,1.92,2.26,121.0742
2024-03-26 23:00:00,2178.0,13.239999771118164,1.92,2.26,121.0742
2024-03-27 00:00:00,2176.10009765625,13.239999771118164,1.88,2.27,121.0089
2024-03-27 01:00:00,2173.89990234375,13.239999771118164,1.88,2.27,121.0089
2024-03-27 02:00:00,2174.5,13.239999771118164,1.88,2.27,121.0089
2024-03-27 03:00:00,2177.0,13.239999771118164,1.88,2.27,121.0089
2024-03-27 04:00:00,2177.199951171875,13.239999771118164,1.88,2.27,121.0089
2024-03-27 05:00:00,2175.5,13.239999771118164,1.88,2.27,121.0089
2024-03-27 06:00:00,2176.199951171875,13.239999771118164,1.88,2.27,121.0089
2024-03-27 07:00:00,2201.199951171875,13.140000343322754,1.88,2.27,121.0089
2024-03-27 08:00:00,2197.800048828125,13.069999694824219,1.88,2.27,121.0089
2024-03-27 09:00:00,2209.60009765625,13.069999694824219,1.88,2.27,121.0089
2024-03-27 10:00:00,2214.60009765625,12.989999771118164,1.88,2.27,121.0089
2024-03-27 11:00:00,2209.199951171875,13.079999923706055,1.88,2.27,121.0089
2024-03-27 12:00:00,2206.699951171875,13.0,1.88,2.27,121.0089
2024-03-27 13:00:00,2214.199951171875,13.140000343322754,1.88,2.27,121.0089
2024-03-27 14:00:00,2214.199951171875,13.279999732971191,1.88,2.27,121.0089
2024-03-27 15:00:00,2211.199951171875,13.029999732971191,1.88,2.27,121.0089
2024-03-27 16:00:00,2213.300048828125,12.960000038146973,1.88,2.27,121.0089
2024-03-27 17:00:00,2211.0,12.949999809265137,1.88,2.27,121.0089
2024-03-27 18:00:00,2213.10009765625,12.890000343322754,1.88,2.27,121.0089
2024-03-27 19:00:00,2214.10009765625,12.729999542236328,1.88,2.27,121.0089
2024-03-27 20:00:00,2215.39990234375,12.779999732971191,1.88,2.27,121.0089
2024-03-27 22:00:00,2212.699951171875,12.779999732971191,1.88,2.27,121.0089
2024-03-27 23:00:00,2210.89990234375,12.779999732971191,1.88,2.27,121.0089
2024-03-28 00:00:00,2209.300048828125,12.779999732971191,1.88,2.26,121.0635
2024-03-28 01:00:00,2209.5,12.779999732971191,1.88,2.26,121.0635
2024-03-28 02:00:00,2215.300048828125,12.779999732971191,1.88,2.26,121.0635
2024-03-28 03:00:00,2215.0,12.779999732971191,1.88,2.26,121.0635
2024-03-28 04:00:00,2216.300048828125,12.779999732971191,1.88,2.26,121.0635
2024-03-28 05:00:00,2217.800048828125,12.779999732971191,1.88,2.26,121.0635
2024-03-28 06:00:00,2219.10009765625,12.779999732971191,1.88,2.26,121.0635
2024-03-28 07:00:00,2214.0,12.949999809265137,1.88,2.26,121.0635
2024-03-28 08:00:00,2215.10009765625,12.970000267028809,1.88,2.26,121.0635
2024-03-28 09:00:00,2218.39990234375,13.0,1.88,2.26,121.0635
2024-03-28 10:00:00,2232.699951171875,13.0,1.88,2.26,121.0635
2024-03-28 11:00:00,2231.10009765625,13.029999732971191,1.88,2.26,121.0635
2024-03-28 12:00:00,2236.300048828125,12.960000038146973,1.88,2.26,121.0635
2024-03-28 13:00:00,2227.0,13.010000228881836,1.88,2.26,121.0635
2024-03-28 14:00:00,2234.89990234375,13.010000228881836,1.88,2.26,121.0635
2024-03-28 15:00:00,2236.39990234375,12.850000381469727,1.88,2.26,121.0635
2024-03-28 16:00:00,2241.199951171875,12.989999771118164,1.88,2.26,121.0635
2024-03-28 17:00:00,2242.89990234375,13.029999732971191,1.88,2.26,121.0635
2024-03-28 18:00:00,2241.199951171875,12.90999984741211,1.88,2.26,121.0635
2024-03-28 19:00:00,2242.5,12.989999771118164,1.88,2.26,121.0635
2024-03-28 20:00:00,2254.800048828125,12.989999771118164,1.88,2.26,121.0635
2024-03-29 00:00:00,2254.800048828125,12.989999771118164,1.88,2.26,121.0191
2024-03-31 22:00:00,2257.300048828125,12.989999771118164,1.88,2.26,121.0191
2024-03-31 23:00:00,2266.199951171875,12.989999771118164,1.88,2.26,121.0191
2024-04-01 00:00:00,2270.5,12.989999771118164,1.98,2.29,121.5151
2024-04-01 01:00:00,2276.300048828125,12.989999771118164,1.98,2.29,121.5151
2024-04-01 02:00:00,2277.89990234375,12.989999771118164,1.98,2.29,121.5151
2024-04-01 03:00:00,2285.39990234375,12.989999771118164,1.98,2.29,121.5151
2024-04-01 04:00:00,2281.300048828125,12.989999771118164,1.98,2.29,121.5151
2024-04-01 05:00:00,2282.39990234375,12.989999771118164,1.98,2.29,121.5151
2024-04-01 06:00:00,2281.199951171875,12.989999771118164,1.98,2.29,121.5151
2024-04-01 07:00:00,2278.300048828125,13.600000381469727,1.98,2.29,121.5151
2024-04-01 08:00:00,2277.89990234375,13.600000381469727,1.98,2.29,121.5151
2024-04-01 09:00:00,2272.300048828125,13.59000015258789,1.98,2.29,121.5151
2024-04-01 10:00:00,2268.60009765625,13.579999923706055,1.98,2.29,121.5151
2024-04-01 11:00:00,2267.199951171875,13.630000114440918,1.98,2.29,121.5151
2024-04-01 12:00:00,2273.39990234375,13.710000038146973,1.98,2.29,121.5151
2024-04-01 13:00:00,2267.60009765625,13.59000015258789,1.98,2.29,121.5151
2024-04-01 14:00:00,2256.699951171875,13.869999885559082,1.98,2.29,121.5151
2024-04-01 15:00:00,2260.300048828125,14.119999885559082,1.98,2.29,121.5151
2024-04-01 16:00:00,2258.60009765625,13.949999809265137,1.98,2.29,121.5151
2024-04-01 17:00:00,2259.699951171875,14.029999732971191,1.98,2.29,121.5151
2024-04-01 18:00:00,2259.89990234375,13.850000381469727,1.98,2.29,121.5151
2024-04-01 19:00:00,2265.10009765625,13.65999984741211,1.98,2.29,121.5151
2024-04-01 20:00:00,2272.5,13.649999618530273,1.98,2.29,121.5151
2024-04-01 22:00:00,2273.800048828125,13.649999618530273,1.98,2.29,121.5151
2024-04-01 23:00:00,2269.39990234375,13.649999618530273,1.98,2.29,121.5151
2024-04-02 00:00:00,2270.800048828125,13.649999618530273,2.0,2.28,121.3035
2024-04-02 01:00:00,2269.199951171875,13.649999618530273,2.0,2.28,121.3035
2024-04-02 02:00:00,2274.699951171875,13.649999618530273,2.0,2.28,121.3035
2024-04-02 03:00:00,2271.60009765625,13.649999618530273,2.0,2.28,121.3035
2024-04-02 04:00:00,2276.89990234375,13.649999618530273,2.0,2.28,121.3035
2024-04-02 05:00:00,2274.10009765625,13.649999618530273,2.0,2.28,121.3035
2024-04-02 06:00:00,2276.10009765625,13.649999618530273,2.0,2.28,121.3035
2024-04-02 07:00:00,2276.800048828125,13.770000457763672,2.0,2.28,121.3035
2024-04-02 08:00:00,2281.699951171875,13.75,2.0,2.28,121.3035
2024-04-02 09:00:00,2281.300048828125,13.760000228881836,2.0,2.28,121.3035
2024-04-02 10:00:00,2282.5,13.90999984741211,2.0,2.28,121.3035
2024-04-02 11:00:00,2281.10009765625,14.119999885559082,2.0,2.28,121.3035
2024-04-02 12:00:00,2277.89990234375,14.4399995803833,2.0,2.28,121.3035
2024-04-02 13:00:00,2285.89990234375,15.130000114440918,2.0,2.28,121.3035
2024-04-02 14:00:00,2281.199951171875,15.1899995803833,2.0,2.28,121.3035
2024-04-02 15:00:00,2279.199951171875,15.109999656677246,2.0,2.28,121.3035
2024-04-02 16:00:00,2280.60009765625,14.770000457763672,2.0,2.28,121.3035
2024-04-02 17:00:00,2286.699951171875,14.760000228881836,2.0,2.28,121.3035
2024-04-02 18:00:00,2292.300048828125,14.720000267028809,2.0,2.28,121.3035
2024-04-02 19:00:00,2298.10009765625,14.619999885559082,2.0,2.28,121.3035
2024-04-02 20:00:00,2301.0,14.600000381469727,2.0,2.28,121.3035
2024-04-02 22:00:00,2302.0,14.600000381469727,2.0,2.28,121.3035
2024-04-02 23:00:00,2300.10009765625,14.600000381469727,2.0,2.28,121.3035
2024-04-03 00:00:00,2303.300048828125,14.600000381469727,2.0,2.29,121.0198
2024-04-03 01:00:00,2302.89990234375,14.600000381469727,2.0,2.29,121.0198
2024-04-03 02:00:00,2303.800048828125,14.600000381469727,2.0,2.29,121.0198
2024-04-03 03:00:00,2305.199951171875,14.600000381469727,2.0,2.29,121.0198
2024-04-03 04:00:00,2303.89990234375,14.600000381469727,2.0,2.29,121.0198
2024-04-03 05:00:00,2306.199951171875,14.600000381469727,2.0,2.29,121.0198
2024-04-03 06:00:00,2302.199951171875,14.600000381469727,2.0,2.29,121.0198
2024-04-03 07:00:00,2291.300048828125,15.109999656677246,2.0,2.29,121.0198
2024-04-03 08:00:00,2293.300048828125,15.039999961853027,2.0,2.29,121.0198
2024-04-03 09:00:00,2292.199951171875,15.130000114440918,2.0,2.29,121.0198
2024-04-03 10:00:00,2292.89990234375,15.130000114440918,2.0,2.29,121.0198
2024-04-03 11:00:00,2294.0,14.960000038146973,2.0,2.29,121.0198
2024-04-03 12:00:00,2295.199951171875,15.100000381469727,2.0,2.29,121.0198
2024-04-03 13:00:00,2295.800048828125,15.069999694824219,2.0,2.29,121.0198
2024-04-03 14:00:00,2303.199951171875,14.430000305175781,2.0,2.29,121.0198
2024-04-03 15:00:00,2306.699951171875,14.5,2.0,2.29,121.0198
2024-04-03 16:00:00,2314.39990234375,14.390000343322754,2.0,2.29,121.0198
2024-04-03 17:00:00,2315.60009765625,14.300000190734863,2.0,2.29,121.0198
2024-04-03 18:00:00,2317.0,14.359999656677246,2.0,2.29,121.0198
2024-04-03 19:00:00,2318.10009765625,14.399999618530273,2.0,2.29,121.0198
2024-04-03 20:00:00,2320.89990234375,14.329999923706055,2.0,2.29,121.0198
2024-04-03 22:00:00,2321.5,14.329999923706055,2.0,2.29,121.0198
2024-04-03 23:00:00,2317.39990234375,14.329999923706055,2.0,2.29,121.0198
2024-04-04 00:00:00,2321.89990234375,14.329999923706055,1.97,2.26,120.7613
2024-04-04 01:00:00,2320.699951171875,14.329999923706055,1.97,2.26,120.7613
2024-04-04 02:00:00,2319.199951171875,14.329999923706055,1.97,2.26,120.7613
2024-04-04 03:00:00,2318.5,14.329999923706055,1.97,2.26,120.7613
2024-04-04 04:00:00,2318.10009765625,14.329999923706055,1.97,2.26,120.7613
2024-04-04 05:00:00,2314.89990234375,14.329999923706055,1.97,2.26,120.7613
2024-04-04 06:00:00,2315.39990234375,14.329999923706055,1.97,2.26,120.7613
2024-04-04 07:00:00,2312.199951171875,14.25,1.97,2.26,120.7613
2024-04-04 08:00:00,2310.89990234375,14.25,1.97,2.26,120.7613
2024-04-04 09:00:00,2312.5,14.229999542236328,1.97,2.26,120.7613
2024-04-04 10:00:00,2313.89990234375,14.1899995803833,1.97,2.26,120.7613
2024-04-04 11:00:00,2308.5,14.199999809265137,1.97,2.26,120.7613
2024-04-04 12:00:00,2307.5,14.010000228881836,1.97,2.26,120.7613
2024-04-04 13:00:00,2306.699951171875,13.989999771118164,1.97,2.26,120.7613
2024-04-04 14:00:00,2314.39990234375,13.899999618530273,1.97,2.26,120.7613
2024-04-04 15:00:00,2311.300048828125,13.8100004196167,1.97,2.26,120.7613
2024-04-04 16:00:00,2306.10009765625,13.770000457763672,1.97,2.26,120.7613
2024-04-04 17:00:00,2313.199951171875,13.979999542236328,1.97,2.26,120.7613
2024-04-04 18:00:00,2323.5,16.190000534057617,1.97,2.26,120.7613
2024-04-04 19:00:00,2304.300048828125,16.540000915527344,1.97,2.26,120.7613
2024-04-04 20:00:00,2310.39990234375,16.389999389648438,1.97,2.26,120.7613
2024-04-04 22:00:00,2308.699951171875,16.389999389648438,1.97,2.26,120.7613
2024-04-04 23:00:00,2307.60009765625,16.389999389648438,1.97,2.26,120.7613
2024-04-05 00:00:00,2301.699951171875,16.389999389648438,2.02,2.29,120.9646
2024-04-05 01:00:00,2290.5,16.389999389648438,2.02,2.29,120.9646
2024-04-05 02:00:00,2292.5,16.389999389648438,2.02,2.29,120.9646
2024-04-05 03:00:00,2295.39990234375,16.389999389648438,2.02,2.29,120.9646
2024-04-05 04:00:00,2296.60009765625,16.389999389648438,2.02,2.29,120.9646
2024-04-05 05:00:00,2298.39990234375,16.389999389648438,2.02,2.29,120.9646
2024-04-05 06:00:00,2298.0,16.389999389648438,2.02,2.29,120.9646
2024-04-05 07:00:00,2308.199951171875,16.459999084472656,2.02,2.29,120.9646
2024-04-05 08:00:00,2307.10009765625,16.559999465942383,2.02,2.29,120.9646
2024-04-05 09:00:00,2310.10009765625,16.639999389648438,2.02,2.29,120.9646
2024-04-05 10:00:00,2313.10009765625,16.709999084472656,2.02,2.29,120.9646
2024-04-05 11:00:00,2310.39990234375,16.549999237060547,2.02,2.29,120.9646
2024-04-05 12:00:00,2310.0,16.290000915527344,2.02,2.29,120.9646
2024-04-05 13:00:00,2319.0,16.149999618530273,2.02,2.29,120.9646
2024-04-05 14:00:00,2337.0,15.989999771118164,2.02,2.29,120.9646
2024-04-05 15:00:00,2345.60009765625,15.550000190734863,2.02,2.29,120.9646
2024-04-05 16:00:00,2346.699951171875,15.640000343322754,2.02,2.29,120.9646
2024-04-05 17:00:00,2345.800048828125,16.5,2.02,2.29,120.9646
2024-04-05 18:00:00,2344.60009765625,16.3700008392334,2.02,2.29,120.9646
2024-04-05 19:00:00,2342.39990234375,16.09000015258789,2.02,2.29,120.9646
2024-04-05 20:00:00,2349.10009765625,16.049999237060547,2.02,2.29,120.9646
2024-04-07 22:00:00,2326.699951171875,16.049999237060547,2.02,2.29,120.9646
2024-04-07 23:00:00,2330.10009765625,16.049999237060547,2.02,2.29,120.9646
2024-04-08 00:00:00,2325.10009765625,16.049999237060547,2.04,2.29,120.7359
2024-04-08 01:00:00,2343.300048828125,16.049999237060547,2.04,2.29,120.7359
2024-04-08 02:00:00,2366.800048828125,16.049999237060547,2.04,2.29,120.7359
2024-04-08 03:00:00,2361.89990234375,16.049999237060547,2.04,2.29,120.7359
2024-04-08 04:00:00,2360.699951171875,16.049999237060547,2.04,2.29,120.7359
2024-04-08 05:00:00,2353.300048828125,16.049999237060547,2.04,2.29,120.7359
2024-04-08 06:00:00,2355.0,16.049999237060547,2.04,2.29,120.7359
2024-04-08 07:00:00,2356.5,16.110000610351562,2.04,2.29,120.7359
2024-04-08 08:00:00,2355.0,16.3799991607666,2.04,2.29,120.7359
2024-04-08 09:00:00,2356.5,16.270000457763672,2.04,2.29,120.7359
2024-04-08 10:00:00,2359.199951171875,16.1200008392334,2.04,2.29,120.7359
2024-04-08 11:00:00,2356.199951171875,16.049999237060547,2.04,2.29,120.7359
2024-04-08 12:00:00,2348.0,15.859999656677246,2.04,2.29,120.7359
2024-04-08 13:00:00,2346.39990234375,15.9399995803833,2.04,2.29,120.7359
2024-04-08 14:00:00,2347.800048828125,15.510000228881836,2.04,2.29,120.7359
2024-04-08 15:00:00,2346.699951171875,15.569999694824219,2.04,2.29,120.7359
2024-04-08 16:00:00,2347.39990234375,15.390000343322754,2.04,2.29,120.7359
2024-04-08 17:00:00,2356.800048828125,15.390000343322754,2.04,2.29,120.7359
2024-04-08 18:00:00,2358.10009765625,15.260000228881836,2.04,2.29,120.7359
2024-04-08 19:00:00,2357.699951171875,15.279999732971191,2.04,2.29,120.7359
2024-04-08 20:00:00,2358.39990234375,15.180000305175781,2.04,2.29,120.7359
2024-04-08 22:00:00,2357.60009765625,15.180000305175781,2.04,2.29,120.7359
2024-04-08 23:00:00,2357.699951171875,15.180000305175781,2.04,2.29,120.7359
2024-04-09 00:00:00,2359.5,15.180000305175781,2.0,2.28,120.7048
2024-04-09 01:00:00,2358.39990234375,15.180000305175781,2.0,2.28,120.7048
2024-04-09 02:00:00,2363.800048828125,15.180000305175781,2.0,2.28,120.7048
2024-04-09 03:00:00,2362.60009765625,15.180000305175781,2.0,2.28,120.7048
2024-04-09 04:00:00,2362.699951171875,15.180000305175781,2.0,2.28,120.7048
2024-04-09 05:00:00,2363.60009765625,15.180000305175781,2.0,2.28,120.7048
2024-04-09 06:00:00,2363.10009765625,15.180000305175781,2.0,2.28,120.7048
2024-04-09 07:00:00,2372.800048828125,15.449999809265137,2.0,2.28,120.7048
2024-04-09 08:00:00,2376.5,15.399999618530273,2.0,2.28,120.7048
2024-04-09 09:00:00,2382.10009765625,15.350000381469727,2.0,2.28,120.7048
2024-04-09 10:00:00,2375.199951171875,15.430000305175781,2.0,2.28,120.7048
2024-04-09 11:00:00,2373.199951171875,15.289999961853027,2.0,2.28,120.7048
2024-04-09 12:00:00,2368.0,15.199999809265137,2.0,2.28,120.7048
2024-04-09 13:00:00,2374.199951171875,15.420000076293945,2.0,2.28,120.7048
2024-04-09 14:00:00,2371.5,16.1299991607666,2.0,2.28,120.7048
2024-04-09 15:00:00,2359.10009765625,15.819999694824219,2.0,2.28,120.7048
